Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Adam Armstrong,9,eng ENG,FW,27-316,89,2,0,0,2,0,0,0,,0,0,0,0,0,2,1,0
Paul Onuachu,32,ng NGA,FW,30-208,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tyler Dibling,33,eng ENG,FW,18-285,45,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
Cameron Archer,19,eng ENG,FW,23-154,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Mateus Fernandes,18,pt POR,AM,20-165,90,2,2,1,0,1,0,1,0.0,1,1,0,1,1,3,1,0
Joe Aribo,7,ng NGA,CM,28-154,56,2,2,0,2,0,2,3,66.7,1,1,1,0,0,2,1,0
Lesley Ugochukwu,26,fr FRA,CM,20-271,34,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Flynn Downes,4,eng ENG,CM,25-337,90,4,3,2,2,0,2,2,100.0,0,1,1,0,1,5,2,0
Kyle Walker-Peters,2,eng ENG,WB,27-253,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,0
Yukinari Sugawara,16,jp JPN,WB,24-177,79,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0
James Bree,14,eng ENG,WB,27-072,11,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Nathan Wood-Gordon,15,eng ENG,CB,22-205,90,2,1,2,0,0,1,1,100.0,0,1,1,0,1,3,6,0
Jan Bednarek,35,pl POL,CB,28-254,90,1,0,1,0,0,1,2,50.0,1,0,0,0,4,5,7,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-327,90,2,1,0,2,0,1,1,100.0,0,2,0,2,3,5,6,0
Aaron Ramsdale,30,eng ENG,GK,26-222,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
