Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Adam Armstrong,9,eng ENG,FW,27-316,89,16,1,1,8,7,2,16,0,0,,0,,4,19,4,0,0,0,0,0,9,2
Paul Onuachu,32,ng NGA,FW,30-208,1,1,0,0,1,0,0,1,0,0,,0,,1,6,0,0,0,0,0,0,1,0
Tyler Dibling,33,eng ENG,FW,18-285,45,15,0,1,10,5,1,15,1,0,0.0,1,100.0,8,35,10,0,1,1,4,2,10,2
Cameron Archer,19,eng ENG,FW,23-154,45,11,1,4,5,2,1,11,0,0,,0,,4,4,2,0,0,0,2,0,7,0
Mateus Fernandes,18,pt POR,AM,20-165,90,59,0,10,30,19,1,59,2,0,0.0,2,100.0,16,95,55,3,3,0,0,0,34,1
Joe Aribo,7,ng NGA,CM,28-154,56,23,0,6,15,2,1,23,0,0,,0,,3,22,21,1,0,1,2,1,13,0
Lesley Ugochukwu,26,fr FRA,CM,20-271,34,20,2,4,11,5,3,20,0,0,,0,,12,63,29,2,1,0,1,0,16,1
Flynn Downes,4,eng ENG,CM,25-337,90,50,3,13,34,3,0,50,0,0,,0,,12,33,18,0,0,0,0,0,30,1
Kyle Walker-Peters,2,eng ENG,WB,27-253,90,59,9,17,34,9,1,59,1,0,0.0,1,100.0,27,227,94,3,3,0,1,1,37,3
Yukinari Sugawara,16,jp JPN,WB,24-177,79,53,3,13,30,10,2,53,2,1,50.0,1,50.0,23,142,86,1,0,1,0,0,37,1
James Bree,14,eng ENG,WB,27-072,11,17,1,4,7,6,0,17,0,0,,0,,0,0,0,0,0,0,0,0,7,1
Nathan Wood-Gordon,15,eng ENG,CB,22-205,90,72,11,34,37,1,0,72,1,0,0.0,1,100.0,36,176,65,0,0,0,0,0,49,0
Jan Bednarek,35,pl POL,CB,28-254,90,61,13,38,22,1,1,61,0,0,,0,,20,74,29,0,0,0,0,0,36,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-327,90,70,15,38,31,1,0,70,0,0,,0,,29,164,109,1,1,0,0,0,45,0
Aaron Ramsdale,30,eng ENG,GK,26-222,90,41,33,39,2,0,0,41,0,0,,0,,16,117,85,0,0,0,0,0,18,0
