Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,37-226,70,12,0,1,8,4,0,12,0,0,,0,,6,18,8,0,1,0,1,0,8,5
Stephy Mavididi,10,eng ENG,FW,26-085,20,8,1,2,4,2,0,8,0,0,,0,,6,32,20,0,0,0,0,2,5,0
Bobby De Cordova-Reid,14,jm JAM,LW,31-204,62,25,0,6,14,5,0,25,1,0,0.0,1,100.0,14,75,33,1,0,0,1,0,13,2
Jordan Ayew,18,gh GHA,LW,32-348,28,11,0,2,4,5,0,11,1,1,100.0,0,0.0,9,34,2,0,0,0,0,0,9,1
Abdul Fatawu Issahaku,7,gh GHA,RW,20-169,90,44,2,17,16,13,2,44,6,1,16.7,3,50.0,27,164,60,3,0,2,3,0,28,3
Facundo Buonanotte,40,ar ARG,AM,19-245,70,28,0,7,17,6,1,28,3,1,33.3,2,66.7,16,68,25,0,0,0,3,1,16,3
Oliver Skipp,22,eng ENG,AM,23-343,20,16,1,4,11,1,0,16,1,1,100.0,0,0.0,13,64,29,1,0,0,0,0,13,0
Wilfred Ndidi,6,ng NGA,DM,27-252,90,56,3,30,21,7,1,56,3,2,66.7,1,33.3,33,182,86,1,1,0,1,1,36,3
Harry Winks,8,eng ENG,DM,28-204,90,68,1,31,34,3,0,68,0,0,,0,,34,142,46,0,0,0,1,1,49,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-252,84,59,6,29,28,2,0,59,1,1,100.0,0,0.0,32,139,61,1,0,0,1,0,34,4
Kasey McAteer,35,ie IRL,LB,22-276,6,9,0,2,4,3,0,9,0,0,,0,,2,18,17,0,1,0,0,1,4,1
Wout Faes,3,be BEL,CB,26-143,90,85,23,61,22,3,3,85,0,0,,0,,41,207,114,0,0,0,1,1,55,0
Jannik Vestergaard,23,dk DEN,CB,32-021,90,79,16,56,21,2,2,79,0,0,,0,,51,185,121,0,0,0,0,0,63,0
James Justin,2,eng ENG,RB,26-183,90,58,5,30,25,3,0,58,2,0,0.0,0,0.0,25,83,17,1,1,0,0,0,37,0
Mads Hermansen,30,dk DEN,GK,24-044,90,48,41,48,0,0,0,48,0,0,,0,,28,160,99,0,0,0,0,0,28,0
