Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Leandro Trossard,19,be BEL,"FW,LM",29-328,90,26,23,3,0,0,0,1,0,0,0,0,0,20,0,0
Kai Havertz,29,de GER,FW,25-138,90,24,24,0,0,0,0,0,0,0,0,0,0,18,0,2
Gabriel Martinelli,11,br BRA,LM,23-131,84,28,27,1,0,0,1,4,1,0,0,0,0,16,0,2
Ethan Nwaneri,53,eng ENG,FW,17-220,6,3,2,1,0,0,0,1,0,1,1,0,0,2,0,0
Mikel Merino,23,es ESP,CM,28-127,90,34,34,0,0,0,0,0,0,0,0,0,0,27,0,0
Declan Rice,41,eng ENG,CM,25-287,90,56,50,5,5,0,1,3,0,0,0,0,0,45,1,0
Bukayo Saka,7,eng ENG,RM,23-052,84,26,26,0,0,0,0,3,0,0,0,0,0,15,0,1
Gabriel Jesus,9,br BRA,RM,27-207,6,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1
Jurriën Timber,12,nl NED,LB,23-132,75,20,19,1,0,0,0,0,1,0,0,0,0,18,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-031,15,11,9,2,0,0,0,0,2,0,0,0,0,8,0,0
Gabriel Magalhães,6,br BRA,CB,26-313,53,31,30,1,1,0,0,0,0,0,0,0,0,25,0,0
Jakub Kiwior,15,pl POL,CB,24-255,37,10,8,2,2,0,0,0,0,0,0,0,0,9,0,0
Ben White,4,eng ENG,CB,27-019,90,52,48,4,0,0,0,0,0,0,0,0,0,46,0,0
Thomas Partey,5,gh GHA,RB,31-136,90,57,44,12,1,0,0,0,11,0,0,0,0,45,1,0
David Raya,22,es ESP,GK,29-042,90,35,28,7,5,0,0,0,0,0,0,0,0,25,0,0
