Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jamie Vardy,9,eng ENG,FW,37-268,73,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,0
Odsonne Édouard,29,fr FRA,FW,26-263,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Stephy Mavididi,10,eng ENG,LW,26-127,81,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Abdul Fatawu Issahaku,7,gh GHA,LW,20-211,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Facundo Buonanotte,40,ar ARG,RW,19-287,81,2,1,0,2,0,0,4,0.0,4,3,0,3,0,2,2,0
Bobby De Cordova-Reid,14,jm JAM,RW,31-246,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jordan Ayew,18,gh GHA,AM,33-024,87,2,2,2,0,0,0,0,,0,0,0,0,2,4,0,0
Boubakary Soumaré,24,fr FRA,AM,25-221,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Oliver Skipp,22,eng ENG,DM,24-019,90,1,0,0,0,1,1,2,50.0,1,3,2,1,1,2,2,0
Wilfred Ndidi,6,ng NGA,DM,27-294,90,4,4,4,0,0,0,1,0.0,1,2,0,2,0,4,6,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-294,90,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,2,0
Caleb Okoli,5,it ITA,CB,23-084,90,2,1,0,2,0,1,1,100.0,0,1,1,0,1,3,11,0
Wout Faes,3,be BEL,CB,26-185,90,2,1,2,0,0,2,2,100.0,0,3,3,0,0,2,9,0
James Justin,2,eng ENG,RB,26-225,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,5,0
Mads Hermansen,30,dk DEN,GK,24-086,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
