Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,29-033,45,11,1,1,5,5,0,11,0,0,,0,,4,17,8,1,0,0,1,1,8,2
Leon Bailey,31,jm JAM,RW,27-176,45,32,0,3,10,20,4,32,7,1,14.3,4,57.1,20,179,81,3,1,1,1,2,23,11
Jacob Ramsey,41,eng ENG,LW,23-249,45,18,0,1,11,6,0,18,4,1,25.0,2,50.0,7,30,10,0,0,0,2,1,15,3
Amadou Onana,24,be BEL,DM,23-169,45,47,0,3,38,6,0,47,0,0,,0,,22,134,46,1,0,0,0,0,38,0
Morgan Rogers,27,eng ENG,"LW,RW",22-190,90,38,1,1,15,22,4,38,4,0,0.0,3,75.0,23,204,120,6,5,2,2,2,30,4
John McGinn,7,sct SCO,AM,30-106,90,57,1,3,43,12,2,57,3,1,33.3,1,33.3,27,109,33,0,0,0,1,1,44,0
Youri Tielemans,8,be BEL,DM,27-270,90,101,0,10,74,17,1,101,1,1,100.0,0,0.0,43,242,109,1,0,0,1,0,73,2
Lamare Bogarde,26,nl NED,"DM,RB",21-027,82,60,0,6,44,10,1,60,1,0,0.0,1,100.0,33,237,150,3,1,0,1,1,40,0
Kosta Nedeljković,20,rs SRB,RB,19-047,8,11,0,2,6,3,0,11,0,0,,0,,5,16,5,0,0,0,0,0,6,0
Lucas Digne,12,fr FRA,LB,31-196,45,44,5,14,15,15,0,44,2,1,50.0,0,0.0,17,96,52,1,0,0,0,1,22,5
Ian Maatsen,22,nl NED,LB,22-328,45,39,1,8,11,20,3,39,1,1,100.0,0,0.0,20,89,48,3,1,1,0,0,31,8
Boubacar Kamara,44,fr FRA,CB,25-070,90,86,12,32,50,4,0,86,0,0,,0,,49,261,139,1,1,0,0,0,68,0
Ezri Konsa,4,eng ENG,CB,27-101,90,74,7,25,48,1,0,74,0,0,,0,,46,291,199,0,0,0,1,0,60,0
Andrés García,16,es ESP,RB,21-360,45,29,3,5,11,13,0,29,3,1,33.3,2,66.7,10,107,35,1,2,0,2,1,16,3
Donyell Malen,17,nl NED,FW,26-023,45,20,1,1,8,12,3,20,2,1,50.0,0,0.0,10,49,15,1,0,1,2,2,14,4
Emiliano Martínez,23,ar ARG,GK,32-152,90,31,25,30,1,0,0,31,0,0,,0,,14,108,94,0,0,0,0,0,14,0
