Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,29-033,45,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
Leon Bailey,31,jm JAM,RW,27-176,45,22,20,1,0,0,0,3,0,1,1,0,0,14,1,3
Jacob Ramsey,41,eng ENG,LW,23-249,45,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Amadou Onana,24,be BEL,DM,23-169,45,44,44,0,0,0,0,0,0,0,0,0,0,38,0,0
Morgan Rogers,27,eng ENG,"LW,RW",22-190,90,28,28,0,0,1,0,3,0,0,0,0,0,21,0,0
John McGinn,7,sct SCO,AM,30-106,90,49,44,5,4,0,0,2,0,0,0,0,0,44,0,0
Youri Tielemans,8,be BEL,DM,27-270,90,91,82,9,8,2,0,1,0,1,0,0,0,77,0,3
Lamare Bogarde,26,nl NED,"DM,RB",21-027,82,52,42,9,3,0,0,0,6,0,0,0,0,44,1,0
Kosta Nedeljković,20,rs SRB,RB,19-047,8,11,8,3,0,0,0,0,3,0,0,0,0,11,0,0
Lucas Digne,12,fr FRA,LB,31-196,45,35,26,9,2,0,0,6,1,6,1,3,0,22,0,1
Ian Maatsen,22,nl NED,LB,22-328,45,37,35,2,0,1,0,4,2,0,0,0,0,29,0,2
Boubacar Kamara,44,fr FRA,CB,25-070,90,80,75,5,4,0,0,0,0,0,0,0,0,78,0,0
Ezri Konsa,4,eng ENG,CB,27-101,90,70,68,2,1,0,0,0,0,0,0,0,0,68,0,0
Andrés García,16,es ESP,RB,21-360,45,20,18,2,0,0,0,2,2,0,0,0,0,15,0,1
Donyell Malen,17,nl NED,FW,26-023,45,13,10,2,0,0,0,1,0,0,0,0,0,10,1,0
Emiliano Martínez,23,ar ARG,GK,32-152,90,29,20,9,3,0,0,0,0,0,0,0,0,27,0,0
