Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-068,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,1
Jacob Ramsey,41,eng ENG,LW,23-284,67,0,0,0,0,0,0,2,0.0,2,4,0,4,0,0,1,0
Marcus Rashford,9,eng ENG,LW,27-128,23,2,1,0,0,2,0,0,,0,1,0,1,0,2,2,0
Leon Bailey,31,jm JAM,RW,27-211,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Matty Cash,2,pl POL,RW,27-213,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Morgan Rogers,27,eng ENG,AM,22-225,89,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
Donyell Malen,17,nl NED,AM,26-058,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Youri Tielemans,8,be BEL,DM,27-305,90,0,0,0,0,0,0,0,,0,4,4,0,0,0,5,0
John McGinn,7,sct SCO,DM,30-141,60,0,0,0,0,0,0,0,,0,3,0,3,0,0,1,1
Boubacar Kamara,44,fr FRA,DM,25-105,30,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
Lucas Digne,12,fr FRA,LB,31-231,90,4,1,3,1,0,3,4,75.0,1,0,0,0,0,4,3,0
Tyrone Mings,5,eng ENG,CB,31-360,90,1,0,1,0,0,1,1,100.0,0,1,1,0,3,4,6,0
Ezri Konsa,4,eng ENG,CB,27-136,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Axel Disasi,3,fr FRA,RB,26-362,90,3,2,3,0,0,0,1,0.0,1,3,1,2,2,5,5,0
Robin Olsen,25,se SWE,GK,35-059,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
