Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-051,45,15,0,0,7,8,2,15,2,0,0.0,2,100.0,6,43,26,1,1,0,0,0,12,1
Odsonne Édouard,22,fr FRA,"FW,AM",26-215,45,17,0,1,10,6,2,17,0,0,,0,,9,49,20,0,0,0,2,1,9,1
Eberechi Eze,10,eng ENG,"AM,LM",26-050,90,58,0,1,30,27,5,58,6,2,33.3,4,66.7,41,260,177,7,4,2,2,1,43,7
Daichi Kamada,18,jp JPN,AM,28-013,69,36,2,4,16,17,2,36,3,1,33.3,2,66.7,16,78,61,1,3,1,2,0,27,5
Jordan Ayew,9,gh GHA,"FW,AM",32-342,21,12,0,0,7,5,1,12,0,0,,0,,6,25,12,0,0,0,0,1,9,1
Will Hughes,19,eng ENG,CM,29-123,83,56,0,3,37,16,2,56,0,0,,0,,29,99,62,1,1,0,1,0,39,2
Cheick Doucouré,28,ml MLI,CM,24-223,7,11,0,1,9,1,0,11,0,0,,0,,6,15,7,0,0,0,0,0,8,0
Adam Wharton,20,eng ENG,CM,20-077,73,43,2,5,23,16,1,43,1,0,0.0,1,100.0,26,115,70,1,2,1,0,0,31,0
Jefferson Lerma,8,co COL,CM,29-298,17,24,0,1,23,1,0,24,0,0,,0,,13,40,21,0,0,0,0,0,19,1
Tyrick Mitchell,3,eng ENG,"WB,LB",24-352,90,70,3,17,36,17,2,70,3,0,0.0,2,66.7,28,116,50,1,2,1,1,1,33,4
Daniel Muñoz,12,co COL,"WB,RB",28-084,90,68,1,14,35,19,3,68,3,0,0.0,3,100.0,25,70,16,0,0,0,1,0,36,7
Marc Guéhi,6,eng ENG,CB,24-036,90,57,7,20,32,6,0,57,0,0,,0,,27,107,56,0,2,0,0,0,35,0
Joachim Andersen,5,dk DEN,CB,28-079,90,93,14,38,50,5,0,93,0,0,,0,,49,189,103,1,1,0,0,1,67,1
Chris Richards,26,us USA,CB,24-143,83,50,2,21,28,3,0,50,0,0,,0,,20,87,55,1,0,0,0,0,30,0
Ismaila Sarr,7,sn SEN,RM,26-175,7,2,0,0,1,1,0,2,0,0,,0,,1,2,0,0,0,0,0,0,1,1
Dean Henderson,1,eng ENG,GK,27-159,90,28,24,28,0,0,0,28,0,0,,0,,14,93,71,0,0,0,0,0,10,0
