Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-152,90,10,9,1,0,0,0,2,0,0,0,0,0,8,0,0
Kevin Schade,7,de GER,LW,23-067,90,27,23,4,0,0,0,1,4,0,0,0,0,19,0,1
Bryan Mbeumo,19,cm CMR,RW,25-179,90,46,36,10,3,0,0,11,1,6,4,0,0,27,0,2
Mikkel Damsgaard,24,dk DEN,AM,24-214,90,53,47,6,0,0,1,12,0,4,4,0,0,40,0,2
Vitaly Janelt,27,de GER,DM,26-268,65,36,36,0,0,0,0,2,0,0,0,0,0,32,0,1
Mathias Jensen,8,dk DEN,DM,29-032,25,18,18,0,0,0,0,1,0,0,0,0,0,16,0,0
Christian Nørgaard,6,dk DEN,DM,30-329,83,44,43,1,1,0,0,0,0,0,0,0,0,37,0,1
Fabio Carvalho,14,pt POR,DM,22-156,7,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-346,90,61,56,5,1,0,0,4,4,0,0,0,0,47,0,2
Sepp van den Berg,4,nl NED,CB,23-044,90,72,69,3,2,0,0,0,0,0,0,0,0,63,0,0
Nathan Collins,22,ie IRL,CB,23-278,90,61,58,3,2,0,0,0,1,0,0,0,0,53,0,0
Kristoffer Ajer,20,no NOR,RB,26-291,75,48,45,3,0,0,0,2,3,0,0,0,0,36,0,2
Michael Kayode,33,it ITA,RB,20-207,15,14,10,4,0,0,0,3,4,0,0,0,0,8,0,0
Hákon Rafn Valdimarsson,12,is ISL,GK,23-112,90,39,31,8,2,0,0,0,0,0,0,0,0,30,0,0
