Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-152,90,26,0,1,6,19,5,26,1,0,0.0,1,100.0,12,75,33,1,1,0,3,1,15,0
Kevin Schade,7,de GER,LW,23-067,90,41,2,5,8,28,10,41,7,3,42.9,2,28.6,24,165,97,3,1,2,2,1,28,7
Bryan Mbeumo,19,cm CMR,RW,25-179,90,67,2,3,17,47,9,67,4,1,25.0,2,50.0,40,233,131,5,5,4,4,2,43,11
Mikkel Damsgaard,24,dk DEN,AM,24-214,90,70,0,4,28,38,3,70,9,3,33.3,4,44.4,43,247,92,3,0,0,4,1,46,6
Vitaly Janelt,27,de GER,DM,26-268,65,44,5,11,16,17,0,44,0,0,,0,,19,82,15,0,0,0,0,0,22,0
Mathias Jensen,8,dk DEN,DM,29-032,25,19,0,5,7,7,0,19,0,0,,0,,14,47,18,0,1,0,0,0,15,1
Christian Nørgaard,6,dk DEN,DM,30-329,83,50,2,15,23,16,1,50,0,0,,0,,23,151,25,0,0,0,2,2,31,2
Fabio Carvalho,14,pt POR,DM,22-156,7,6,0,0,3,3,1,6,0,0,,0,,4,31,24,1,0,0,0,0,3,1
Keane Lewis-Potter,23,eng ENG,LB,23-346,90,69,2,22,25,24,2,69,3,2,66.7,1,33.3,42,225,131,5,2,1,1,1,40,7
Sepp van den Berg,4,nl NED,CB,23-044,90,79,13,37,36,6,2,79,0,0,,0,,43,274,158,1,1,0,2,0,53,0
Nathan Collins,22,ie IRL,CB,23-278,90,70,6,23,34,13,4,70,0,0,,0,,43,185,72,1,0,0,0,1,50,3
Kristoffer Ajer,20,no NOR,RB,26-291,75,56,2,9,25,22,7,56,1,1,100.0,0,0.0,31,102,60,2,0,1,1,3,40,6
Michael Kayode,33,it ITA,RB,20-207,15,14,0,5,1,8,1,14,0,0,,0,,6,30,7,1,0,1,0,0,5,3
Hákon Rafn Valdimarsson,12,is ISL,GK,23-112,90,39,29,38,1,0,0,39,0,0,,0,,26,94,56,0,0,0,0,0,25,0
