Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Cameron Archer,19,eng ENG,FW,23-216,71,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0.0
Paul Onuachu,32,ng NGA,FW,30-270,19,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,50.0
Kamaldeen Sulemana,20,gh GHA,LW,23-007,90,0,0,0,1,2,0,3,0,0,0,0,0,5,1,5,16.7
Tyler Dibling,33,eng ENG,RW,18-347,90,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,
Welington,34,br BRA,LM,24-003,45,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,
Yukinari Sugawara,16,jp JPN,RM,24-239,45,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0
Mateus Fernandes,18,pt POR,CM,20-227,87,0,0,0,2,0,0,2,0,1,0,0,0,7,0,1,0.0
Albert Grønbaek,29,dk DEN,CM,23-275,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Lesley Ugochukwu,26,fr FRA,CM,20-333,71,1,0,0,1,3,0,0,0,2,0,0,0,2,0,3,0.0
William Smallbone,8,ie IRL,CM,25-001,19,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,100.0
Kyle Walker-Peters,2,eng ENG,"LM,RM",27-315,90,0,0,0,0,2,0,1,0,0,0,0,0,8,0,1,0.0
Joe Aribo,7,ng NGA,CB,28-216,90,0,0,0,2,0,0,0,5,2,0,0,0,5,2,2,50.0
Jan Bednarek,35,pl POL,CB,28-316,11,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Armel Bella Kotchap,37,de GER,CB,23-073,79,0,0,0,2,1,0,0,4,0,0,0,0,7,3,1,75.0
James Bree,14,eng ENG,CB,27-134,90,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,
Aaron Ramsdale,30,eng ENG,GK,26-284,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
