Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Cameron Archer,19,eng ENG,FW,23-216,71,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Paul Onuachu,32,ng NGA,FW,30-270,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kamaldeen Sulemana,20,gh GHA,LW,23-007,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tyler Dibling,33,eng ENG,RW,18-347,90,1,0,0,1,0,1,1,100.0,0,3,2,1,0,1,1,0
Welington,34,br BRA,LM,24-003,45,1,0,1,0,0,0,2,0.0,2,0,0,0,1,2,5,0
Yukinari Sugawara,16,jp JPN,RM,24-239,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mateus Fernandes,18,pt POR,CM,20-227,87,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Albert Grønbaek,29,dk DEN,CM,23-275,3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-333,71,3,2,1,2,0,1,1,100.0,0,0,0,0,0,3,0,0
William Smallbone,8,ie IRL,CM,25-001,19,1,1,0,1,0,0,2,0.0,2,0,0,0,1,2,2,1
Kyle Walker-Peters,2,eng ENG,"LM,RM",27-315,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Joe Aribo,7,ng NGA,CB,28-216,90,4,2,2,2,0,2,3,66.7,1,1,1,0,5,9,3,1
Jan Bednarek,35,pl POL,CB,28-316,11,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Armel Bella Kotchap,37,de GER,CB,23-073,79,1,0,1,0,0,0,1,0.0,1,0,0,0,4,5,8,0
James Bree,14,eng ENG,CB,27-134,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Aaron Ramsdale,30,eng ENG,GK,26-284,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
