Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Cameron Archer,19,eng ENG,FW,23-216,71,12,0,0,8,4,0,12,0,0,,0,,6,34,16,0,0,0,1,1,8,3
Paul Onuachu,32,ng NGA,FW,30-270,19,5,0,0,4,1,1,5,0,0,,0,,1,1,0,0,0,0,1,0,4,0
Kamaldeen Sulemana,20,gh GHA,LW,23-007,90,28,0,3,9,17,1,28,11,2,18.2,7,63.6,19,262,89,4,5,1,3,2,22,5
Tyler Dibling,33,eng ENG,RW,18-347,90,30,2,4,12,14,0,30,2,1,50.0,0,0.0,17,64,14,1,1,0,1,1,18,3
Welington,34,br BRA,LM,24-003,45,31,4,15,11,5,0,31,1,0,0.0,0,0.0,13,23,8,0,0,0,0,0,13,1
Yukinari Sugawara,16,jp JPN,RM,24-239,45,21,1,7,7,8,2,21,1,0,0.0,1,100.0,12,46,29,2,0,1,0,0,16,3
Mateus Fernandes,18,pt POR,CM,20-227,87,56,0,14,30,12,0,56,2,2,100.0,0,0.0,35,189,96,0,3,0,2,1,35,1
Albert Grønbaek,29,dk DEN,CM,23-275,3,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,1,0,1,1
Lesley Ugochukwu,26,fr FRA,CM,20-333,71,44,1,16,25,3,1,44,1,0,0.0,1,100.0,25,134,72,1,0,0,0,0,33,0
William Smallbone,8,ie IRL,CM,25-001,19,10,1,2,7,1,0,10,0,0,,0,,4,21,5,0,0,0,0,0,4,0
Kyle Walker-Peters,2,eng ENG,"LM,RM",27-315,90,49,1,15,24,11,0,49,2,1,50.0,1,50.0,31,232,127,3,0,0,1,0,32,7
Joe Aribo,7,ng NGA,CB,28-216,90,68,9,32,34,2,0,68,0,0,,0,,39,181,60,0,0,0,0,1,41,0
Jan Bednarek,35,pl POL,CB,28-316,11,11,0,5,6,0,0,11,0,0,,0,,5,15,10,0,0,0,0,0,6,0
Armel Bella Kotchap,37,de GER,CB,23-073,79,84,10,51,32,1,0,84,0,0,,0,,56,203,55,0,0,0,0,0,59,0
James Bree,14,eng ENG,CB,27-134,90,55,4,26,22,7,0,55,2,1,50.0,1,50.0,31,78,31,0,1,0,0,0,32,2
Aaron Ramsdale,30,eng ENG,GK,26-284,90,67,47,67,0,0,0,67,0,0,,0,,48,227,126,0,0,0,0,0,42,0
