Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-015,90,31,3,3,11,17,6,31,2,2,100.0,0,0.0,13,30,18,1,0,1,2,2,19,4
Timo Werner,16,de GER,LW,28-207,76,46,0,3,14,32,7,46,5,2,40.0,3,60.0,35,306,220,8,3,3,2,2,33,16
Lucas Bergvall,15,se SWE,LW,18-240,14,17,0,1,12,4,0,17,2,1,50.0,1,50.0,11,68,44,2,2,0,0,0,10,1
Brennan Johnson,22,wls WAL,RW,23-129,75,40,1,5,12,24,9,40,0,0,,0,,19,163,122,3,2,2,2,1,27,10
Mikey Moore,47,eng ENG,RW,17-049,15,4,0,0,0,4,1,4,1,0,0.0,1,100.0,3,35,8,0,1,0,0,0,3,0
James Maddison,10,eng ENG,LM,27-311,76,60,0,3,36,21,3,60,0,0,,0,,54,280,126,3,2,0,1,2,55,7
Pape Matar Sarr,29,sn SEN,LM,22-015,14,15,0,2,10,3,2,15,0,0,,0,,10,38,14,0,1,0,0,0,10,0
Rodrigo Bentancur,30,uy URU,CM,27-096,90,87,2,18,57,12,1,87,0,0,,0,,60,194,66,0,2,0,0,1,68,0
Dejan Kulusevski,21,se SWE,RM,24-157,90,58,2,6,24,28,5,58,3,0,0.0,2,66.7,31,228,135,4,2,1,2,3,45,6
Destiny Udogie,13,it ITA,LB,21-306,45,28,1,3,13,12,2,28,0,0,,0,,21,154,82,3,3,0,1,3,22,5
Djed Spence,24,eng ENG,LB,24-051,45,25,1,5,13,8,0,25,3,0,0.0,3,100.0,18,159,112,4,3,0,0,0,17,3
Micky van de Ven,37,nl NED,CB,23-163,80,96,10,37,55,5,3,96,1,0,0.0,1,100.0,82,390,199,1,2,1,0,0,82,0
Radu Drăgușin,6,ro ROU,CB,22-239,10,10,2,6,4,0,0,10,0,0,,0,,5,17,14,0,0,0,0,0,6,0
Cristian Romero,17,ar ARG,CB,26-155,90,130,15,49,78,4,1,130,1,0,0.0,1,100.0,98,478,332,0,1,0,0,1,103,0
Pedro Porro,23,es ESP,RB,25-016,90,83,7,31,33,21,1,83,1,1,100.0,0,0.0,46,182,98,4,2,0,2,0,46,1
Guglielmo Vicario,1,it ITA,GK,27-358,90,51,31,51,0,0,0,51,0,0,,0,,42,198,90,0,0,0,0,0,36,0
